cp_flag,midpoint,strike_price,spot,time_to_maturity_years,hv_tenor_days,historical_volatility,tenor_gap_days,bs_price_hv,bs_error,nr_implied_vol,iv_error_vs_hv
P,10.625,425.0,536.09,0.8547945205479452,273.0,0.246089,39.0,8.021106651606061,-2.603893348393939,,
P,12.75,435.0,536.09,0.8547945205479452,273.0,0.246089,39.0,9.865281101852759,-2.8847188981472414,,
P,15.1,445.0,536.09,0.8547945205479452,273.0,0.246089,39.0,11.989597528904255,-3.1104024710957443,,
P,17.725,455.0,536.09,0.8547945205479452,273.0,0.246089,39.0,14.41030113141845,-3.3146988685815515,,
P,20.65,465.0,536.09,0.8547945205479452,273.0,0.246089,39.0,17.141185488592427,-3.5088145114075715,,
P,23.950000000000003,475.0,536.09,0.8547945205479452,273.0,0.246089,39.0,20.19339074474766,-3.756609255252343,,
P,27.5,485.0,536.09,0.8547945205479452,273.0,0.246089,39.0,23.5752844983528,-3.9247155016471993,,
P,31.55,495.0,536.09,0.8547945205479452,273.0,0.246089,39.0,27.292422211780178,-4.257577788219823,,
P,35.900000000000006,505.0,536.09,0.8547945205479452,273.0,0.246089,39.0,31.347580872708875,-4.552419127291131,,
P,40.599999999999994,515.0,536.09,0.8547945205479452,273.0,0.246089,39.0,35.74085734384164,-4.859142656158355,,
P,45.55,525.0,536.09,0.8547945205479452,273.0,0.246089,39.0,40.469821328870665,-5.080178671129332,,
P,50.975,535.0,536.09,0.8547945205479452,273.0,0.246089,39.0,45.5297121021236,-5.445287897876405,,
P,56.599999999999994,545.0,536.09,0.8547945205479452,273.0,0.246089,39.0,50.913668004399256,-5.686331995600739,,
C,146.925,390.0,536.09,0.8547945205479452,273.0,0.246089,39.0,152.90113624418416,5.976136244184147,,
C,111.2,430.0,536.09,0.8547945205479452,273.0,0.246089,39.0,118.65923162388191,7.459231623881905,,
C,103.3,440.0,536.09,0.8547945205479452,273.0,0.246089,39.0,110.72641849106941,7.426418491069413,,
C,95.45,450.0,536.09,0.8547945205479452,273.0,0.246089,39.0,103.08216053104502,7.632160531045017,,
C,91.35,455.0,536.09,0.8547945205479452,273.0,0.246089,39.0,99.37304063649145,8.023040636491459,,
C,74.5,480.0,536.09,0.8547945205479452,273.0,0.246089,39.0,82.01824087917765,7.518240879177654,,
C,62.2,500.0,536.09,0.8547945205479452,273.0,0.246089,39.0,69.62343930425709,7.423439304257087,,
C,56.675,510.0,536.09,0.8547945205479452,273.0,0.246089,39.0,63.93292201580783,7.257922015807836,,
C,54.025000000000006,515.0,536.09,0.8547945205479452,273.0,0.246089,39.0,61.21428777266067,7.189287772660663,,
C,48.925,525.0,536.09,0.8547945205479452,273.0,0.246089,39.0,56.0283669116472,7.1033669116472,,
C,46.575,530.0,536.09,0.8547945205479452,273.0,0.246089,39.0,53.559886505626196,6.984886505626193,,
C,41.95,540.0,536.09,0.8547945205479452,273.0,0.246089,39.0,48.867904373227304,6.917904373227302,,
C,39.825,545.0,536.09,0.8547945205479452,273.0,0.246089,39.0,46.64244389509102,6.817443895091017,,
C,37.825,550.0,536.09,0.8547945205479452,273.0,0.246089,39.0,44.495846739070316,6.6708467390703134,,
P,2.16,350.0,536.09,0.8547945205479452,273.0,0.246089,39.0,1.047440191828855,-1.1125598081711452,,
P,9.55,420.0,536.09,0.8547945205479452,273.0,0.246089,39.0,7.198393925521714,-2.351606074478287,,
P,16.2,450.0,536.09,0.8547945205479452,273.0,0.246089,39.0,13.161978602950796,-3.038021397049203,,
P,19.15,460.0,536.09,0.8547945205479452,273.0,0.246089,39.0,15.736210471174687,-3.413789528825312,,
P,25.65,480.0,536.09,0.8547945205479452,273.0,0.246089,39.0,21.842713489210524,-3.807286510789474,,
P,38.3,510.0,536.09,0.8547945205479452,273.0,0.246089,39.0,33.50204916396774,-4.797950836032257,,
C,66.15,470.0,536.09,0.1068493150684931,30.0,0.158142,9.0,66.63421326454494,0.48421326454493396,,
C,38.275000000000006,500.0,536.09,0.1068493150684931,30.0,0.158142,9.0,37.67370476994188,-0.6012952300581276,,
P,0.515,470.0,536.09,0.1068493150684931,30.0,0.158142,9.0,0.04228968243073705,-0.47271031756926296,,
P,2.245,500.0,536.09,0.1068493150684931,30.0,0.158142,9.0,1.0497435123735528,-1.1952564876264473,,
C,216.0,320.0,536.09,0.1068493150684931,30.0,0.158142,9.0,216.43173520484373,0.43173520484373284,,
C,175.9,360.0,536.09,0.1068493150684931,30.0,0.158142,9.0,176.4744521054492,0.5744521054491827,,
C,135.875,400.0,536.09,0.1068493150684931,30.0,0.158142,9.0,136.51716903199343,0.6421690319934328,,
C,120.875,415.0,536.09,0.1068493150684931,30.0,0.158142,9.0,121.53318934516216,0.6581893451621568,,
C,110.8,425.0,536.09,0.1068493150684931,30.0,0.158142,9.0,111.54388314250053,0.7438831425005361,,
C,85.85,450.0,536.09,0.1068493150684931,30.0,0.158142,9.0,86.57270379591694,0.7227037959169422,,
C,76.05000000000001,460.0,536.09,0.1068493150684931,30.0,0.158142,9.0,76.59169179477698,0.5416917947769662,,
C,71.125,465.0,536.09,0.1068493150684931,30.0,0.158142,9.0,71.60808313672567,0.4830831367256678,,
C,61.3,475.0,536.09,0.1068493150684931,30.0,0.158142,9.0,61.676923213879604,0.37692321387960703,,
C,56.425,480.0,536.09,0.1068493150684931,30.0,0.158142,9.0,56.746555154571354,0.32155515457135664,,
C,51.675,485.0,536.09,0.1068493150684931,30.0,0.158142,9.0,51.8579409311381,0.1829409311381056,,
C,47.2,490.0,536.09,0.1068493150684931,30.0,0.158142,9.0,47.03126151055932,-0.1687384894406847,,
C,42.475,495.0,536.09,0.1068493150684931,30.0,0.158142,9.0,42.292562983415735,-0.1824370165842666,,
C,33.625,505.0,536.09,0.1068493150684931,30.0,0.158142,9.0,33.21155946814855,-0.4134405318514496,,
P,0.275,455.0,536.09,0.1068493150684931,30.0,0.158142,9.0,0.004843860018571788,-0.27015613998142823,,
P,0.3399999999999999,460.0,536.09,0.1068493150684931,30.0,0.158142,9.0,0.010447437814117722,-0.3295525621858822,,
P,0.42,465.0,536.09,0.1068493150684931,30.0,0.158142,9.0,0.02149916718713163,-0.39850083281286836,,
P,0.64,475.0,536.09,0.1068493150684931,30.0,0.158142,9.0,0.07966001918972143,-0.5603399808102786,,
P,0.8049999999999999,480.0,536.09,0.1068493150684931,30.0,0.158142,9.0,0.1439523473058424,-0.6610476526941576,,
P,1.025,485.0,536.09,0.1068493150684931,30.0,0.158142,9.0,0.24999851129681439,-0.7750014887031855,,
P,1.31,490.0,536.09,0.1068493150684931,30.0,0.158142,9.0,0.41797947814242775,-0.8920205218575723,,
P,1.715,495.0,536.09,0.1068493150684931,30.0,0.158142,9.0,0.6739413384231732,-1.041058661576827,,
P,2.955,505.0,536.09,0.1068493150684931,30.0,0.158142,9.0,1.5822585980045503,-1.3727414019954498,,
C,29.950000000000003,510.0,536.09,0.1068493150684931,30.0,0.158142,9.0,28.946384870536235,-1.0036151294637676,,
C,26.174999999999997,515.0,536.09,0.1068493150684931,30.0,0.158142,9.0,24.919433160930623,-1.255566839069374,,
C,22.575,520.0,536.09,0.1068493150684931,30.0,0.158142,9.0,21.17001998782939,-1.4049800121706078,,
C,19.299999999999997,525.0,536.09,0.1068493150684931,30.0,0.158142,9.0,17.73240799363117,-1.5675920063688267,,
C,16.25,530.0,536.09,0.1068493150684931,30.0,0.158142,9.0,14.632929310998293,-1.6170706890017073,,
C,13.575,535.0,536.09,0.1068493150684931,30.0,0.158142,9.0,11.887757896774872,-1.6872421032251275,,
C,11.15,540.0,536.09,0.1068493150684931,30.0,0.158142,9.0,9.501645546518574,-1.648354453481426,,
C,9.025,545.0,536.09,0.1068493150684931,30.0,0.158142,9.0,7.4677771533880275,-1.5572228466119729,,
C,7.25,550.0,536.09,0.1068493150684931,30.0,0.158142,9.0,5.768718400060948,-1.4812815999390523,,
C,5.725,555.0,536.09,0.1068493150684931,30.0,0.158142,9.0,4.378263525569253,-1.346736474430747,,
C,4.5,560.0,536.09,0.1068493150684931,30.0,0.158142,9.0,3.2638753205038284,-1.2361246794961716,,
C,3.475,565.0,536.09,0.1068493150684931,30.0,0.158142,9.0,2.3893616979538876,-1.0856383020461124,,
C,2.71,570.0,536.09,0.1068493150684931,30.0,0.158142,9.0,1.7174527439749028,-0.9925472560250972,,
C,2.09,575.0,536.09,0.1068493150684931,30.0,0.158142,9.0,1.21201386353912,-0.8779861364608799,,
C,1.66,580.0,536.09,0.1068493150684931,30.0,0.158142,9.0,0.8397309431940059,-0.820269056805994,,
C,1.3250000000000002,585.0,536.09,0.1068493150684931,30.0,0.158142,9.0,0.5712078016989146,-0.7537921983010856,,
C,1.0750000000000002,590.0,536.09,0.1068493150684931,30.0,0.158142,9.0,0.3815049754680615,-0.6934950245319387,,
C,0.885,595.0,536.09,0.1068493150684931,30.0,0.158142,9.0,0.2502105777314778,-0.6347894222685222,,
C,0.755,600.0,536.09,0.1068493150684931,30.0,0.158142,9.0,0.1611655047307572,-0.5938344952692428,,
C,0.64,605.0,536.09,0.1068493150684931,30.0,0.158142,9.0,0.10197020768651832,-0.5380297923134817,,
C,0.5549999999999999,610.0,536.09,0.1068493150684931,30.0,0.158142,9.0,0.06338602101282742,-0.4916139789871725,,
C,0.4649999999999999,615.0,536.09,0.1068493150684931,30.0,0.158142,9.0,0.03871912732178018,-0.42628087267821974,,
C,0.405,620.0,536.09,0.1068493150684931,30.0,0.158142,9.0,0.023247147574765092,-0.38175285242523493,,
C,0.3399999999999999,625.0,536.09,0.1068493150684931,30.0,0.158142,9.0,0.013722459034648304,-0.3262775409653516,,
C,0.29,630.0,536.09,0.1068493150684931,30.0,0.158142,9.0,0.007965688350074163,-0.2820343116499258,,
C,0.255,635.0,536.09,0.1068493150684931,30.0,0.158142,9.0,0.004548398934062503,-0.2504516010659375,,
P,3.875,510.0,536.09,0.1068493150684931,30.0,0.158142,9.0,2.3117443878165176,-1.5632556121834824,,
P,5.025,515.0,536.09,0.1068493150684931,30.0,0.158142,9.0,3.279453065635323,-1.7455469343646772,,
P,6.425,520.0,536.09,0.1068493150684931,30.0,0.158142,9.0,4.524700279958381,-1.9002997200416187,,
P,8.125,525.0,536.09,0.1068493150684931,30.0,0.158142,9.0,6.08174867318445,-2.0432513268155503,,
P,10.1,530.0,536.09,0.1068493150684931,30.0,0.158142,9.0,7.97693037797589,-2.1230696220241096,,
P,12.4,535.0,536.09,0.1068493150684931,30.0,0.158142,9.0,10.226419351176816,-2.173580648823185,,
P,14.975,540.0,536.09,0.1068493150684931,30.0,0.158142,9.0,12.834967388344808,-2.140032611655192,,
P,17.875,545.0,536.09,0.1068493150684931,30.0,0.158142,9.0,15.79575938263855,-2.0792406173614495,,
P,21.1,550.0,536.09,0.1068493150684931,30.0,0.158142,9.0,19.091361016735902,-2.008638983264099,,
P,24.6,555.0,536.09,0.1068493150684931,30.0,0.158142,9.0,22.695566529668383,-1.9044334703316181,,
P,28.424999999999997,560.0,536.09,0.1068493150684931,30.0,0.158142,9.0,26.57583871202729,-1.8491612879727057,,
P,32.7,565.0,536.09,0.1068493150684931,30.0,0.158142,9.0,30.695985476901683,-2.00401452309832,,
P,36.65,570.0,536.09,0.1068493150684931,30.0,0.158142,9.0,35.01873691034706,-1.6312630896529399,,
P,41.2,575.0,536.09,0.1068493150684931,30.0,0.158142,9.0,39.507958417335544,-1.6920415826644586,,
P,45.85,580.0,536.09,0.1068493150684931,30.0,0.158142,9.0,44.13033588441482,-1.7196641155851822,,
P,55.400000000000006,590.0,536.09,0.1068493150684931,30.0,0.158142,9.0,53.661430691537475,-1.7385693084625302,,
P,65.05000000000001,600.0,536.09,0.1068493150684931,30.0,0.158142,9.0,63.4304119956488,-1.6195880043512147,,
P,84.725,620.0,536.09,0.1068493150684931,30.0,0.158142,9.0,83.2711351881901,-1.4538648118098934,,
P,94.6,630.0,536.09,0.1068493150684931,30.0,0.158142,9.0,93.24517450381404,-1.3548254961859527,,
P,104.5,640.0,536.09,0.1068493150684931,30.0,0.158142,9.0,103.2290849697705,-1.270915030229503,,
P,114.4,650.0,536.09,0.1068493150684931,30.0,0.158142,9.0,113.21661952280544,-1.1833804771945609,,
C,30.525,570.0,536.09,0.8547945205479452,273.0,0.246089,39.0,36.67190530986329,6.146905309863293,,
C,27.1,580.0,536.09,0.8547945205479452,273.0,0.246089,39.0,33.19685916159301,6.0968591615930094,,
C,21.625,600.0,536.09,0.8547945205479452,273.0,0.246089,39.0,27.055362497974528,5.430362497974528,,
C,17.049999999999997,620.0,536.09,0.8547945205479452,273.0,0.246089,39.0,21.8980822426185,4.848082242618503,,
C,11.75,650.0,536.09,0.8547945205479452,273.0,0.246089,39.0,15.754888214986607,4.004888214986607,,
P,93.625,600.0,536.09,0.8547945205479452,273.0,0.246089,39.0,85.8584532605156,-7.766546739484397,,
C,145.8,390.0,536.09,0.1068493150684931,30.0,0.158142,9.0,146.50648978210666,0.7064897821066438,,
C,95.775,440.0,536.09,0.1068493150684931,30.0,0.158142,9.0,96.56024314348099,0.785243143480983,,
C,85.85,450.0,536.09,0.1068493150684931,30.0,0.158142,9.0,86.57270379591694,0.7227037959169422,,
C,41.975,495.0,536.09,0.1068493150684931,30.0,0.158142,9.0,42.292562983415735,0.3175629834157334,,
C,33.2,505.0,536.09,0.1068493150684931,30.0,0.158142,9.0,33.21155946814855,0.01155946814854758,,
C,29.175,510.0,536.09,0.1068493150684931,30.0,0.158142,9.0,28.946384870536235,-0.2286151294637655,,
C,25.775,515.0,536.09,0.1068493150684931,30.0,0.158142,9.0,24.919433160930623,-0.8555668390693754,,
C,22.475,520.0,536.09,0.1068493150684931,30.0,0.158142,9.0,21.17001998782939,-1.3049800121706099,,
P,0.53,470.0,536.09,0.1068493150684931,30.0,0.158142,9.0,0.04228968243073705,-0.487710317569263,,
P,0.8049999999999999,480.0,536.09,0.1068493150684931,30.0,0.158142,9.0,0.1439523473058424,-0.6610476526941576,,
P,1.71,495.0,536.09,0.1068493150684931,30.0,0.158142,9.0,0.6739413384231732,-1.0360586615768268,,
P,2.245,500.0,536.09,0.1068493150684931,30.0,0.158142,9.0,1.0497435123735528,-1.1952564876264473,,
P,2.94,505.0,536.09,0.1068493150684931,30.0,0.158142,9.0,1.5822585980045503,-1.3577414019954497,,
P,3.85,510.0,536.09,0.1068493150684931,30.0,0.158142,9.0,2.3117443878165176,-1.5382556121834825,,
P,5.125,515.0,536.09,0.1068493150684931,30.0,0.158142,9.0,3.279453065635323,-1.8455469343646769,,
P,6.550000000000001,520.0,536.09,0.1068493150684931,30.0,0.158142,9.0,4.524700279958381,-2.0252997200416196,,
C,19.15,525.0,536.09,0.1068493150684931,30.0,0.158142,9.0,17.73240799363117,-1.417592006368828,,
C,16.125,530.0,536.09,0.1068493150684931,30.0,0.158142,9.0,14.632929310998293,-1.4920706890017073,,
C,13.325,535.0,536.09,0.1068493150684931,30.0,0.158142,9.0,11.887757896774872,-1.4372421032251275,,
C,10.9,540.0,536.09,0.1068493150684931,30.0,0.158142,9.0,9.501645546518574,-1.398354453481426,,
C,8.75,545.0,536.09,0.1068493150684931,30.0,0.158142,9.0,7.4677771533880275,-1.2822228466119725,,
C,6.925,550.0,536.09,0.1068493150684931,30.0,0.158142,9.0,5.768718400060948,-1.156281599939052,,
C,5.575,555.0,536.09,0.1068493150684931,30.0,0.158142,9.0,4.378263525569253,-1.1967364744307476,,
C,4.475,560.0,536.09,0.1068493150684931,30.0,0.158142,9.0,3.2638753205038284,-1.2111246794961712,,
C,3.525,565.0,536.09,0.1068493150684931,30.0,0.158142,9.0,2.3893616979538876,-1.1356383020461123,,
C,2.735,570.0,536.09,0.1068493150684931,30.0,0.158142,9.0,1.7174527439749028,-1.017547256025097,,
C,2.125,575.0,536.09,0.1068493150684931,30.0,0.158142,9.0,1.21201386353912,-0.91298613646088,,
C,1.325,585.0,536.09,0.1068493150684931,30.0,0.158142,9.0,0.5712078016989146,-0.7537921983010853,,
C,1.02,590.0,536.09,0.1068493150684931,30.0,0.158142,9.0,0.3815049754680615,-0.6384950245319385,,
C,0.7150000000000001,600.0,536.09,0.1068493150684931,30.0,0.158142,9.0,0.1611655047307572,-0.5538344952692429,,
P,8.225000000000001,525.0,536.09,0.1068493150684931,30.0,0.158142,9.0,6.08174867318445,-2.1432513268155517,,
P,10.075,530.0,536.09,0.1068493150684931,30.0,0.158142,9.0,7.97693037797589,-2.0980696220241093,,
P,12.475,535.0,536.09,0.1068493150684931,30.0,0.158142,9.0,10.226419351176816,-2.248580648823184,,
P,15.0,540.0,536.09,0.1068493150684931,30.0,0.158142,9.0,12.834967388344808,-2.1650326116551923,,
P,17.75,545.0,536.09,0.1068493150684931,30.0,0.158142,9.0,15.79575938263855,-1.9542406173614495,,
P,21.125,550.0,536.09,0.1068493150684931,30.0,0.158142,9.0,19.091361016735902,-2.0336389832640975,,
P,37.3,570.0,536.09,0.1068493150684931,30.0,0.158142,9.0,35.01873691034706,-2.2812630896529384,,
C,206.2,330.0,536.09,1.8493150684931507,730.0,0.292713,55.0,220.1525068594006,13.952506859400614,,
C,187.275,350.0,536.09,1.8493150684931507,730.0,0.292713,55.0,203.67769243716765,16.402692437167644,,
C,168.975,370.0,536.09,1.8493150684931507,730.0,0.292713,55.0,187.93910539656304,18.964105396563042,,
C,160.375,380.0,536.09,1.8493150684931507,730.0,0.292713,55.0,180.36141803601055,19.986418036010548,,
C,152.15,390.0,536.09,1.8493150684931507,730.0,0.292713,55.0,172.9846024475063,20.834602447506285,,
C,144.2,400.0,536.09,1.8493150684931507,730.0,0.292713,55.0,165.81238258086347,21.612382580863482,,
C,110.075,450.0,536.09,1.8493150684931507,730.0,0.292713,55.0,133.09087617786196,23.015876177861955,,
C,104.175,460.0,536.09,1.8493150684931507,730.0,0.292713,55.0,127.17765983200906,23.00265983200906,,
C,98.475,470.0,536.09,1.8493150684931507,730.0,0.292713,55.0,121.47259968969541,22.99759968969542,,
C,93.0,480.0,536.09,1.8493150684931507,730.0,0.292713,55.0,115.9735395509573,22.973539550957298,,
C,87.3,490.0,536.09,1.8493150684931507,730.0,0.292713,55.0,110.67781453210807,23.377814532108076,,
C,82.35,500.0,536.09,1.8493150684931507,730.0,0.292713,55.0,105.5823045071439,23.23230450714391,,
C,77.625,510.0,536.09,1.8493150684931507,730.0,0.292713,55.0,100.68348626857454,23.05848626857454,,
C,72.95,520.0,536.09,1.8493150684931507,730.0,0.292713,55.0,95.97748391191973,23.02748391191973,,
C,68.525,530.0,536.09,1.8493150684931507,730.0,0.292713,55.0,91.460117055611,22.935117055610988,,
C,64.475,540.0,536.09,1.8493150684931507,730.0,0.292713,55.0,87.12694660352804,22.651946603528046,,
C,60.475,550.0,536.09,1.8493150684931507,730.0,0.292713,55.0,82.97331784111933,22.498317841119324,,
C,56.8,560.0,536.09,1.8493150684931507,730.0,0.292713,55.0,78.99440072847312,22.194400728473127,,
C,53.175,570.0,536.09,1.8493150684931507,730.0,0.292713,55.0,75.18522731554043,22.010227315540433,,
C,43.75,600.0,536.09,1.8493150684931507,730.0,0.292713,55.0,64.72512582308832,20.97512582308832,,
C,41.075,610.0,536.09,1.8493150684931507,730.0,0.292713,55.0,61.54363744853495,20.46863744853495,,
C,38.125,620.0,536.09,1.8493150684931507,730.0,0.292713,55.0,58.50609292953931,20.381092929539307,,
P,9.85,340.0,536.09,1.8493150684931507,730.0,0.292713,55.0,9.506733811769784,-0.34326618823021526,,
P,11.35,350.0,536.09,1.8493150684931507,730.0,0.292713,55.0,11.174571871025911,-0.17542812897408844,,
P,13.3,360.0,536.09,1.8493150684931507,730.0,0.292713,55.0,13.026688400265861,-0.2733115997341393,,
P,15.25,370.0,536.09,1.8493150684931507,730.0,0.292713,55.0,15.069520798070386,-0.18047920192961442,,
P,17.575,380.0,536.09,1.8493150684931507,730.0,0.292713,55.0,17.30860142134243,-0.26639857865756866,,
P,20.125,390.0,536.09,1.8493150684931507,730.0,0.292713,55.0,19.74855381666275,-0.3764461833372508,,
P,22.625,400.0,536.09,1.8493150684931507,730.0,0.292713,55.0,22.39310193384439,-0.23189806615560826,,
P,25.875,410.0,536.09,1.8493150684931507,730.0,0.292713,55.0,25.245090492883165,-0.6299095071168352,,
P,28.85,420.0,536.09,1.8493150684931507,730.0,0.292713,55.0,28.306514702626814,-0.5434852973731878,,
P,32.425,430.0,536.09,1.8493150684931507,730.0,0.292713,55.0,31.578557604584446,-0.8464423954155507,,
P,36.15,440.0,536.09,1.8493150684931507,730.0,0.292713,55.0,35.06163342487916,-1.088366575120837,,
P,39.75,450.0,536.09,1.8493150684931507,730.0,0.292713,55.0,38.75543544996546,-0.9945645500345393,,
P,44.175,460.0,536.09,1.8493150684931507,730.0,0.292713,55.0,42.658987087937135,-1.5160129120628625,,
P,48.45,470.0,536.09,1.8493150684931507,730.0,0.292713,55.0,46.770694929447956,-1.6793050705520471,,
P,53.1,480.0,536.09,1.8493150684931507,730.0,0.292713,55.0,51.08840277453439,-2.0115972254656143,,
P,57.975,490.0,536.09,1.8493150684931507,730.0,0.292713,55.0,55.60944573950971,-2.365554260490292,,
P,62.675,500.0,536.09,1.8493150684931507,730.0,0.292713,55.0,60.330703698370115,-2.344296301629882,,
P,73.525,520.0,536.09,1.8493150684931507,730.0,0.292713,55.0,70.3594190707949,-3.165580929205106,,
P,79.325,530.0,536.09,1.8493150684931507,730.0,0.292713,55.0,75.65882019831065,-3.6661798016893528,,
P,85.15,540.0,536.09,1.8493150684931507,730.0,0.292713,55.0,81.14241773005233,-4.007582269947676,,
P,91.225,550.0,536.09,1.8493150684931507,730.0,0.292713,55.0,86.80555695146808,-4.419443048531917,,
P,97.325,560.0,536.09,1.8493150684931507,730.0,0.292713,55.0,92.64340782264637,-4.681592177353636,0.3089756029601889,0.016262602960188888
P,104.2,570.0,536.09,1.8493150684931507,730.0,0.292713,55.0,98.65100239353814,-5.548997606461867,0.3118907064261585,0.019177706426158514
C,206.025,330.0,536.09,1.8493150684931507,730.0,0.292713,55.0,220.1525068594006,14.127506859400597,,
C,187.2,350.0,536.09,1.8493150684931507,730.0,0.292713,55.0,203.67769243716765,16.47769243716766,,
C,144.775,400.0,536.09,1.8493150684931507,730.0,0.292713,55.0,165.81238258086347,21.037382580863465,,
C,129.7,420.0,536.09,1.8493150684931507,730.0,0.292713,55.0,152.09225938199688,22.392259381996894,,
C,110.0,450.0,536.09,1.8493150684931507,730.0,0.292713,55.0,133.09087617786196,23.090876177861958,,
C,92.825,480.0,536.09,1.8493150684931507,730.0,0.292713,55.0,115.9735395509573,23.148539550957295,,
C,87.42500000000001,490.0,536.09,1.8493150684931507,730.0,0.292713,55.0,110.67781453210807,23.25281453210806,,
C,82.32499999999999,500.0,536.09,1.8493150684931507,730.0,0.292713,55.0,105.5823045071439,23.257304507143914,,
C,77.55000000000001,510.0,536.09,1.8493150684931507,730.0,0.292713,55.0,100.68348626857454,23.13348626857453,,
C,73.0,520.0,536.09,1.8493150684931507,730.0,0.292713,55.0,95.97748391191973,22.977483911919734,,
C,68.5,530.0,536.09,1.8493150684931507,730.0,0.292713,55.0,91.460117055611,22.960117055610993,,
C,60.575,550.0,536.09,1.8493150684931507,730.0,0.292713,55.0,82.97331784111933,22.398317841119322,,
C,49.724999999999994,580.0,536.09,1.8493150684931507,730.0,0.292713,55.0,71.54072625674456,21.81572625674457,,
C,43.724999999999994,600.0,536.09,1.8493150684931507,730.0,0.292713,55.0,64.72512582308832,21.000125823088325,,
P,11.55,350.0,536.09,1.8493150684931507,730.0,0.292713,55.0,11.174571871025911,-0.3754281289740895,,
P,15.35,370.0,536.09,1.8493150684931507,730.0,0.292713,55.0,15.069520798070386,-0.28047920192961406,,
P,39.975,450.0,536.09,1.8493150684931507,730.0,0.292713,55.0,38.75543544996546,-1.2195645500345407,,
P,44.225,460.0,536.09,1.8493150684931507,730.0,0.292713,55.0,42.658987087937135,-1.5660129120628667,,
P,73.725,520.0,536.09,1.8493150684931507,730.0,0.292713,55.0,70.3594190707949,-3.3655809292050947,,
C,33.425,640.0,536.09,1.8493150684931507,730.0,0.292713,55.0,52.84220576329167,19.417205763291676,,
C,31.299999999999997,650.0,536.09,1.8493150684931507,730.0,0.292713,55.0,50.2056795762565,18.905679576256503,,
P,154.25,640.0,536.09,1.8493150684931507,730.0,0.292713,55.0,145.02535672806113,-9.224643271938874,0.3248871920271961,0.032174192027196125
P,169.775,660.0,536.09,1.8493150684931507,730.0,0.292713,55.0,159.5094475965726,-10.265552403427392,0.32902536452390463,0.03631236452390463
P,177.85000000000002,670.0,536.09,1.8493150684931507,730.0,0.292713,55.0,166.9320085846242,-10.917991415375809,0.33165760484973417,0.038944604849734166
C,23.95,690.0,536.09,1.8493150684931507,730.0,0.292713,55.0,40.847198835132275,16.897198835132276,,
C,236.3,300.0,536.09,1.8493150684931507,730.0,0.292713,55.0,246.10621272448884,9.80621272448883,,
C,22.375,700.0,536.09,1.8493150684931507,730.0,0.292713,55.0,38.78078998895586,16.40578998895586,,
P,1.415,240.0,536.09,1.8493150684931507,730.0,0.292713,55.0,0.9905980473813729,-0.4244019526186271,,
P,1.68,250.0,536.09,1.8493150684931507,730.0,0.292713,55.0,1.3326303802825628,-0.3473696197174372,,
P,2.175,260.0,536.09,1.8493150684931507,730.0,0.292713,55.0,1.7577514163527876,-0.4172485836472122,,
P,2.69,270.0,536.09,1.8493150684931507,730.0,0.292713,55.0,2.2774511736951357,-0.4125488263048642,,
P,4.825,300.0,536.09,1.8493150684931507,730.0,0.292713,55.0,4.519252239224411,-0.3057477607755894,,
P,202.475,700.0,536.09,1.8493150684931507,730.0,0.292713,55.0,189.86454885667257,-12.610451143327424,0.33906810667106024,0.04635510667106024
C,136.15,400.0,536.09,0.3561643835616438,122.0,0.237387,8.0,137.9441146098061,1.794114609806087,,
C,106.9,430.0,536.09,0.3561643835616438,122.0,0.237387,8.0,109.2632989773528,2.363298977352798,,
C,97.775,440.0,536.09,0.3561643835616438,122.0,0.237387,8.0,100.06283234756114,2.2878323475611353,,
C,88.4,450.0,536.09,0.3561643835616438,122.0,0.237387,8.0,91.11939392887541,2.719393928875405,,
C,84.25,455.0,536.09,0.3561643835616438,122.0,0.237387,8.0,86.7597116058144,2.5097116058144024,,
C,79.57499999999999,460.0,536.09,0.3561643835616438,122.0,0.237387,8.0,82.48310634857512,2.9081063485751315,,
C,74.94999999999999,465.0,536.09,0.3561643835616438,122.0,0.237387,8.0,78.2957635281499,3.3457635281499165,,
C,70.69999999999999,470.0,536.09,0.3561643835616438,122.0,0.237387,8.0,74.20369593254071,3.5036959325407224,,
C,62.65,480.0,536.09,0.3561643835616438,122.0,0.237387,8.0,66.3281389358192,3.6781389358191987,,
C,55.025,490.0,536.09,0.3561643835616438,122.0,0.237387,8.0,58.89839547041862,3.8733954704186218,,
C,51.75,495.0,536.09,0.3561643835616438,122.0,0.237387,8.0,55.36194872672479,3.6119487267247905,,
C,48.25,500.0,536.09,0.3561643835616438,122.0,0.237387,8.0,51.94942876157165,3.699428761571653,,
C,44.925,505.0,536.09,0.3561643835616438,122.0,0.237387,8.0,48.663860393383175,3.7388603933831774,,
C,41.7,510.0,536.09,0.3561643835616438,122.0,0.237387,8.0,45.507668639970746,3.8076686399707427,,
C,38.675,515.0,536.09,0.3561643835616438,122.0,0.237387,8.0,42.48266166004265,3.8076616600426547,,
C,35.75,520.0,536.09,0.3561643835616438,122.0,0.237387,8.0,39.59002304819069,3.8400230481906874,,
C,32.975,525.0,536.09,0.3561643835616438,122.0,0.237387,8.0,36.830313219356015,3.855313219356013,,
C,30.375,530.0,536.09,0.3561643835616438,122.0,0.237387,8.0,34.20347941993447,3.8284794199344674,,
